,type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass.title,subClass.code,links.self,links.account,links.institution,links.connection,subClass
140,transaction,2c2352a3-456b-4ff3-8cd7-f7ade587beee,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 16/10/2020,-19.30,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-17T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/2c2352a3-456b-4ff3-8cd7-f7ade587beee,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
141,transaction,a76a141f-0a76-4ebd-a0c8-ce3f597da405,posted,BP 0408 AUS Card xx7381 Value Date: 15/10/2020,-134.91,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-16T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a76a141f-0a76-4ebd-a0c8-ce3f597da405,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
142,transaction,b3cf355e-c1ab-404d-aa89-ea8e804fd52a,posted,BP 0408 AUS Card xx7381 Value Date: 14/10/2020,-135.73,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-16T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b3cf355e-c1ab-404d-aa89-ea8e804fd52a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
143,transaction,8de88b2a-4c3e-4a4e-a305-f64003b257c1,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 14/10/2020,-130.77,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-16T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/8de88b2a-4c3e-4a4e-a305-f64003b257c1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
144,transaction,0a39c4dd-3fe3-4bee-8009-d0afa2a3bd2d,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 13/10/2020,-16.98,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-15T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0a39c4dd-3fe3-4bee-8009-d0afa2a3bd2d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
145,transaction,2570a77b-22b9-4453-82a2-82a12d5e31c1,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 15/10/2020,-40.21,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-15T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/2570a77b-22b9-4453-82a2-82a12d5e31c1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
146,transaction,267ff66a-60c1-473f-96f7-7131ac8219c1,posted,BP 0408 AUS Card xx7381 Value Date: 13/10/2020,-130.70,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-15T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/267ff66a-60c1-473f-96f7-7131ac8219c1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
147,transaction,10de3fe7-d1a9-4212-9535-409372231653,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 12/10/2020,-25.70,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-13T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/10de3fe7-d1a9-4212-9535-409372231653,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
148,transaction,09ceab61-d8d8-403e-9a16-926f646ea525,posted,INTEREST CHARGES,-32.53,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-13T00:00:00Z,Unknown,0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/09ceab61-d8d8-403e-9a16-926f646ea525,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
149,transaction,f9887982-fdd8-46d0-997b-c5f333fc8545,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 11/10/2020,-14.74,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-13T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f9887982-fdd8-46d0-997b-c5f333fc8545,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
150,transaction,28c5c6b8-3d88-4d0a-8aba-d7b190fb0a2d,posted,INTEREST ON CASH ADV,-3.37,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-12T00:00:00Z,Auxiliary Finance and Investment Services,641,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/28c5c6b8-3d88-4d0a-8aba-d7b190fb0a2d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
151,transaction,38926c69-aa1a-4448-8059-eda055e562fb,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 10/10/2020,-98.02,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-12T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/38926c69-aa1a-4448-8059-eda055e562fb,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
152,transaction,faf73601-4264-4175-ab3f-d5a396a3f1fd,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 11/10/2020,-31.94,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-11T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/faf73601-4264-4175-ab3f-d5a396a3f1fd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
153,transaction,55311da8-575b-4b74-9105-5ec85eafb79c,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 10/10/2020,-27.41,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-10T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/55311da8-575b-4b74-9105-5ec85eafb79c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
154,transaction,cccb9628-dd91-410d-838f-8675fb282acd,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 10/10/2020,-12.08,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-10T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/cccb9628-dd91-410d-838f-8675fb282acd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
155,transaction,76b3d2c3-fb83-4a7b-956d-82c2429dc2c9,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 10/10/2020,-82.68,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-10T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/76b3d2c3-fb83-4a7b-956d-82c2429dc2c9,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
156,transaction,7482e818-d5b7-4dd3-adc3-f1f5d50c1a8c,posted,BP 0408 AUS Card xx7381 Value Date: 07/10/2020,-92.16,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-09T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/7482e818-d5b7-4dd3-adc3-f1f5d50c1a8c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
157,transaction,0db6bb4a-a204-44dc-bcb6-a1733f713576,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 09/10/2020,-19.20,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-09T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0db6bb4a-a204-44dc-bcb6-a1733f713576,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
158,transaction,4982d0ce-482e-4db8-a502-1aaeff1d7a1a,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 07/10/2020,-9.78,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-08T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4982d0ce-482e-4db8-a502-1aaeff1d7a1a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
159,transaction,25891aa0-3d28-49f2-a6f2-daf909e3af3a,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 07/10/2020,-21.82,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-08T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/25891aa0-3d28-49f2-a6f2-daf909e3af3a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
160,transaction,7a6935b7-d253-431b-83cc-dbeafa09176b,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 03/10/2020,-11.92,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-04T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/7a6935b7-d253-431b-83cc-dbeafa09176b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
161,transaction,a96b3041-d22e-4b4e-98e9-75ca7de91aa3,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 04/10/2020,-6.13,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-04T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a96b3041-d22e-4b4e-98e9-75ca7de91aa3,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
162,transaction,dd0e49bc-0592-4cb3-9fc9-5dbf452e6917,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 01/10/2020,-24.84,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-02T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/dd0e49bc-0592-4cb3-9fc9-5dbf452e6917,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
163,transaction,acafd5b0-2697-4ab7-867f-8a29b61c11b3,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 29/09/2020,-13.65,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-10-01T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/acafd5b0-2697-4ab7-867f-8a29b61c11b3,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
164,transaction,7372c536-7e32-4327-a46a-ffc842714077,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 27/09/2020,-230.40,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-29T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/7372c536-7e32-4327-a46a-ffc842714077,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
165,transaction,6c97f806-0333-49fa-8868-65a437282d7b,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 28/09/2020,-225.06,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-28T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6c97f806-0333-49fa-8868-65a437282d7b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
166,transaction,d66d38e4-c032-416d-b0bc-0a92259ade6a,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 23/09/2020,-181.94,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-23T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/d66d38e4-c032-416d-b0bc-0a92259ade6a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
167,transaction,d846af4d-32c1-4223-8ab2-af2516fac431,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 20/09/2020,-21.74,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-20T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/d846af4d-32c1-4223-8ab2-af2516fac431,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
168,transaction,469d8d25-f75c-4239-91e4-35ed86367b84,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 18/09/2020,-21.05,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-19T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/469d8d25-f75c-4239-91e4-35ed86367b84,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
169,transaction,9c130441-57ba-4147-a6a6-57fd40b12ae1,posted,"PAYMENT RECEIVED, THANK YOU",772.56,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-17T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/9c130441-57ba-4147-a6a6-57fd40b12ae1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
170,transaction,a50f2461-008d-42ce-96ce-48e67f222c4d,posted,"PAYMENT RECEIVED, THANK YOU",735.80,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-15T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a50f2461-008d-42ce-96ce-48e67f222c4d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
171,transaction,e5a1c130-b0ff-4563-b810-b692f786a75f,posted,INTEREST CHARGES,-29.86,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-13T00:00:00Z,Unknown,0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e5a1c130-b0ff-4563-b810-b692f786a75f,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
172,transaction,9e3d264a-0d01-4be4-81ab-54d21d61310f,posted,INTEREST ON CASH ADV,-3.48,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-12T00:00:00Z,Auxiliary Finance and Investment Services,641,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/9e3d264a-0d01-4be4-81ab-54d21d61310f,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
173,transaction,997b45a9-c2d0-4125-8a24-3be5d50e4b59,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 10/09/2020,-12.17,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-10T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/997b45a9-c2d0-4125-8a24-3be5d50e4b59,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
174,transaction,f27c61eb-cf7d-4d12-9674-cd0004cb96fe,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 09/09/2020,-79.49,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-10T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f27c61eb-cf7d-4d12-9674-cd0004cb96fe,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
175,transaction,e751acd4-67b6-4dff-b1d6-29881c019666,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 04/09/2020,-47.55,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-05T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e751acd4-67b6-4dff-b1d6-29881c019666,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
176,transaction,a78aefbc-b6dd-49b7-ad97-28a7b6470a68,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 02/09/2020,-6.79,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-04T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a78aefbc-b6dd-49b7-ad97-28a7b6470a68,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
177,transaction,36d1fc39-14b3-4c46-817a-2f26e52453fe,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 31/08/2020,-16.79,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-09-01T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/36d1fc39-14b3-4c46-817a-2f26e52453fe,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
178,transaction,609a122b-720b-4be5-98d8-dc1f484cd2c3,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 25/08/2020,-201.12,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-08-25T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/609a122b-720b-4be5-98d8-dc1f484cd2c3,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
179,transaction,65b0aad1-e3e1-40d0-a700-b9ca473d9a48,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 24/08/2020,-45.84,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-08-25T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/65b0aad1-e3e1-40d0-a700-b9ca473d9a48,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
